file                        format  type   num_seqs      sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)  GC(%)
RS1_IM_L1_1_16S.1.fq.gz     FASTQ   DNA   1,097,090  156,814,893       72    142.9      143  143  143  143        0  143      97   93.39   48.5
RS1_IM_L1_1_16S.2.fq.gz     FASTQ   DNA   1,097,090  156,874,456       72      143      143  143  143  143        0  143   96.43   92.41  50.71
RS1_IM_L1_2_16S.1.fq.gz     FASTQ   DNA     959,541  137,154,685       87    142.9      143  143  143  143        0  143   97.07   93.53  49.38
RS1_IM_L1_2_16S.2.fq.gz     FASTQ   DNA     959,541  137,209,943       87      143      143  143  143  143        0  143   96.41   92.39  50.88
RS1_IM_L1_3_16S.1.fq.gz     FASTQ   DNA   1,027,431  146,821,381       87    142.9      143  143  143  143        0  143   97.05   93.51  49.13
RS1_IM_L1_3_16S.2.fq.gz     FASTQ   DNA   1,027,431  146,914,278       87      143      143  143  143  143        0  143   96.48   92.45  50.55
RS1_IM_L1_4_16S.1.fq.gz     FASTQ   DNA     949,114  135,634,113       60    142.9      143  143  143  143        0  143   96.87   93.13  48.77
RS1_IM_L1_4_16S.2.fq.gz     FASTQ   DNA     949,114  135,717,487       60      143      143  143  143  143        0  143   96.47   92.44  50.42
RS1_IM_L1_5_16S.1.fq.gz     FASTQ   DNA     904,789  129,277,349       86    142.9      143  143  143  143        0  143   97.04   93.48  49.47
RS1_IM_L1_5_16S.2.fq.gz     FASTQ   DNA     904,789  129,381,090       86      143      143  143  143  143        0  143   96.66   92.77  51.06
RS1_IM_L1_WC_16S.1.fq.gz    FASTQ   DNA       5,218      744,939       72    142.8      143  143  143  143        0  143   95.62    91.6     50
RS1_IM_L1_WC_16S.2.fq.gz    FASTQ   DNA       5,218      745,896       72    142.9      143  143  143  143        0  143   94.35   89.56  50.32
RS1_IM_L2_1_16S.1.fq.gz     FASTQ   DNA     665,395   95,026,803       77    142.8      143  143  143  143        0  143   97.34   93.92  49.17
RS1_IM_L2_1_16S.2.fq.gz     FASTQ   DNA     665,395   95,125,298       77      143      143  143  143  143        0  143   96.48   92.51  50.82
RS1_IM_L2_2_16S.1.fq.gz     FASTQ   DNA     389,603   55,689,996       72    142.9      143  143  143  143        0  143   97.13   93.71  52.18
RS1_IM_L2_2_16S.2.fq.gz     FASTQ   DNA     389,603   55,706,506       74      143      143  143  143  143        0  143   96.28   92.09  51.09
RS1_IM_L2_3_16S.1.fq.gz     FASTQ   DNA     543,553   77,640,325       64    142.8      143  143  143  143        0  143   97.32    93.9  49.59
RS1_IM_L2_3_16S.2.fq.gz     FASTQ   DNA     543,553   77,710,552       64      143      143  143  143  143        0  143   96.34    92.2   50.8
RS1_IM_L2_4_16S.1.fq.gz     FASTQ   DNA     533,465   76,244,796       77    142.9      143  143  143  143        0  143   97.37      94  49.11
RS1_IM_L2_4_16S.2.fq.gz     FASTQ   DNA     533,465   76,270,987       77      143      143  143  143  143        0  143   96.53   92.59   50.4
RS1_IM_L2_5_16S.1.fq.gz     FASTQ   DNA     557,919   79,716,257       74    142.9      143  143  143  143        0  143   97.21   93.73  49.84
RS1_IM_L2_5_16S.2.fq.gz     FASTQ   DNA     557,919   79,758,950       74      143      143  143  143  143        0  143    96.3   92.17  51.14
RS1_IM_L2_WC_16S.1.fq.gz    FASTQ   DNA         764      109,123      114    142.8      143  143  143  143        0  143   95.65   91.89  48.91
RS1_IM_L2_WC_16S.2.fq.gz    FASTQ   DNA         764      109,215      114      143      143  143  143  143        0  143   94.66   90.27  50.44
RS1_IM_L3_1_16S.1.fq.gz     FASTQ   DNA     459,148   65,644,518       76      143      143  143  143  143        0  143   97.55   94.34  47.96
RS1_IM_L3_1_16S.2.fq.gz     FASTQ   DNA     459,148   65,654,765       76      143      143  143  143  143        0  143   96.66   92.76  50.61
RS1_IM_L3_2_16S.1.fq.gz     FASTQ   DNA     487,933   69,741,062       64    142.9      143  143  143  143        0  143   97.22   93.73   49.1
RS1_IM_L3_2_16S.2.fq.gz     FASTQ   DNA     487,933   69,730,488       64    142.9      143  143  143  143        0  143   96.52   92.56  50.52
RS1_IM_L3_3_16S.1.fq.gz     FASTQ   DNA     524,436   74,963,628       72    142.9      143  143  143  143        0  143   97.24   93.73  48.41
RS1_IM_L3_3_16S.2.fq.gz     FASTQ   DNA     524,436   74,982,769       72      143      143  143  143  143        0  143   96.78   92.98  50.68
RS1_IM_L3_4_16S.1.fq.gz     FASTQ   DNA     955,454  136,534,763       76    142.9      143  143  143  143        0  143   97.24   93.85  49.17
RS1_IM_L3_4_16S.2.fq.gz     FASTQ   DNA     955,454  136,606,411       76      143      143  143  143  143        0  143   96.48   92.49  50.92
RS1_IM_L3_5_16S.1.fq.gz     FASTQ   DNA     810,394  115,835,326       67    142.9      143  143  143  143        0  143   97.18   93.73  50.07
RS1_IM_L3_5_16S.2.fq.gz     FASTQ   DNA     810,394  115,869,482       79      143      143  143  143  143        0  143   96.52   92.52  52.09
RS1_IM_L3_WC_16S.1.fq.gz    FASTQ   DNA       2,464      351,648       27    142.7      143  143  143  143        0  143   96.13   92.26  49.24
RS1_IM_L3_WC_16S.2.fq.gz    FASTQ   DNA       2,464      352,046       27    142.9      143  143  143  143        0  143   94.81   90.15  50.48
RS1_IM_S1_1_16S.1.fq.gz     FASTQ   DNA   1,083,058  154,767,713       37    142.9      143  143  143  143        0  143   97.25   93.89  51.12
RS1_IM_S1_1_16S.2.fq.gz     FASTQ   DNA   1,083,058  154,873,042       37      143      143  143  143  143        0  143   96.18   91.88  50.37
RS1_IM_S1_2_16S.1.fq.gz     FASTQ   DNA   1,006,482  143,789,183       70    142.9      143  143  143  143        0  143   96.89   93.39  50.26
RS1_IM_S1_2_16S.2.fq.gz     FASTQ   DNA   1,006,482  143,922,438       70      143      143  143  143  143        0  143   96.45   92.43  50.32
RS1_IM_S1_3_16S.1.fq.gz     FASTQ   DNA   1,203,637  171,843,549       81    142.8      143  143  143  143        0  143   96.97   93.41  50.25
RS1_IM_S1_3_16S.2.fq.gz     FASTQ   DNA   1,203,637  172,115,433       81      143      143  143  143  143        0  143   96.37   92.18  49.78
RS1_IM_S1_4_16S.1.fq.gz     FASTQ   DNA   1,194,552  170,630,178       64    142.8      143  143  143  143        0  143   96.89   93.35   50.3
RS1_IM_S1_4_16S.2.fq.gz     FASTQ   DNA   1,194,552  170,813,487       64      143      143  143  143  143        0  143   96.52   92.49  50.14
RS1_IM_S1_5_16S.1.fq.gz     FASTQ   DNA   1,100,036  157,190,135       93    142.9      143  143  143  143        0  143   96.88   93.44   51.5
RS1_IM_S1_5_16S.2.fq.gz     FASTQ   DNA   1,100,036  157,301,517       93      143      143  143  143  143        0  143   96.14    91.9   51.5
RS1_IM_S1_WC_16S.1.fq.gz    FASTQ   DNA         876      125,110      110    142.8      143  143  143  143        0  143   95.64   91.79  49.13
RS1_IM_S1_WC_16S.2.fq.gz    FASTQ   DNA         876      125,218      110    142.9      143  143  143  143        0  143   94.48   89.77  50.82
RS1_IM_S2_1_16S.1.fq.gz     FASTQ   DNA   1,123,802  160,561,428       95    142.9      143  143  143  143        0  143   96.35   92.87  50.33
RS1_IM_S2_1_16S.2.fq.gz     FASTQ   DNA   1,123,802  160,700,734       95      143      143  143  143  143        0  143   96.45   92.37  50.76
RS1_IM_S2_2_16S.1.fq.gz     FASTQ   DNA     919,109  131,350,236      107    142.9      143  143  143  143        0  143   97.18   94.02  50.65
RS1_IM_S2_2_16S.2.fq.gz     FASTQ   DNA     919,109  131,429,978      107      143      143  143  143  143        0  143    96.7   92.72  51.35
RS1_IM_S2_3_16S.1.fq.gz     FASTQ   DNA     744,200  106,228,539      104    142.7      143  142  143  143        0  143   96.99    93.6  49.66
RS1_IM_S2_3_16S.2.fq.gz     FASTQ   DNA     744,200  106,419,052      104      143      143  143  143  143        0  143   96.94   93.12  49.79
RS1_IM_S2_4_16S.1.fq.gz     FASTQ   DNA     977,321  139,624,252       83    142.9      143  143  143  143        0  143   97.32      94  50.32
RS1_IM_S2_4_16S.2.fq.gz     FASTQ   DNA     977,321  139,754,515       83      143      143  143  143  143        0  143   96.65   92.61  50.68
RS1_IM_S2_5_16S.1.fq.gz     FASTQ   DNA   1,202,181  171,665,522       84    142.8      143  143  143  143        0  143      97   93.73  48.98
RS1_IM_S2_5_16S.2.fq.gz     FASTQ   DNA   1,202,181  171,908,311       84      143      143  143  143  143        0  143   96.86   93.05  49.89
RS1_IM_S2_WC_16S.1.fq.gz    FASTQ   DNA       3,024      431,871       63    142.8      143  143  143  143        0  143   96.59      93  49.11
RS1_IM_S2_WC_16S.2.fq.gz    FASTQ   DNA       3,024      432,291       63      143      143  143  143  143        0  143   95.49   91.21  50.56
RS1_IM_S3_1_16S.1.fq.gz     FASTQ   DNA     515,925   73,741,316       65    142.9      143  143  143  143        0  143   97.78   94.69  48.28
RS1_IM_S3_1_16S.2.fq.gz     FASTQ   DNA     515,925   73,775,425       65      143      143  143  143  143        0  143   96.98   93.26  50.74
RS1_IM_S3_2_16S.1.fq.gz     FASTQ   DNA     578,250   82,669,110       81      143      143  143  143  143        0  143   97.76   94.69  48.18
RS1_IM_S3_2_16S.2.fq.gz     FASTQ   DNA     578,250   82,686,815       81      143      143  143  143  143        0  143   97.04   93.36  50.53
RS1_IM_S3_3_16S.1.fq.gz     FASTQ   DNA     895,407  128,036,690      114      143      143  143  143  143        0  143   97.51   94.22  50.32
RS1_IM_S3_3_16S.2.fq.gz     FASTQ   DNA     895,407  128,042,301      115      143      143  143  143  143        0  143   96.55   92.66  50.31
RS1_IM_S3_4_16S.1.fq.gz     FASTQ   DNA     724,239  103,550,910       83      143      143  143  143  143        0  143   97.73   94.54  48.22
RS1_IM_S3_4_16S.2.fq.gz     FASTQ   DNA     724,239  103,563,874       83      143      143  143  143  143        0  143   97.15    93.6  50.92
RS1_IM_S3_5_16S.1.fq.gz     FASTQ   DNA     724,665  103,611,748       89      143      143  143  143  143        0  143   97.36   93.89     48
RS1_IM_S3_5_16S.2.fq.gz     FASTQ   DNA     724,665  103,625,150       89      143      143  143  143  143        0  143   96.73    92.9  50.67
RS1_IM_S3_WC_16S.1.fq.gz    FASTQ   DNA       2,531      361,467       64    142.8      143  143  143  143        0  143   96.58   92.89  48.87
RS1_IM_S3_WC_16S.2.fq.gz    FASTQ   DNA       2,531      360,775       64    142.5      143  143  143  143        0  143   80.72   70.87  49.36
RS1_IM_S4_1_16S.1.fq.gz     FASTQ   DNA     893,112  127,692,298      112      143      143  143  143  143        0  143   97.21   93.59  48.06
RS1_IM_S4_1_16S.2.fq.gz     FASTQ   DNA     893,112  127,712,886      112      143      143  143  143  143        0  143   97.04   93.49     51
RS1_IM_S4_2_16S.1.fq.gz     FASTQ   DNA     891,223  127,426,033       91      143      143  143  143  143        0  143   97.26   93.66  48.29
RS1_IM_S4_2_16S.2.fq.gz     FASTQ   DNA     891,223  127,442,881       91      143      143  143  143  143        0  143   96.97   93.31  51.07
RS1_IM_S4_3_16S.1.fq.gz     FASTQ   DNA     766,296  109,559,071       82      143      143  143  143  143        0  143   97.63   94.38  48.33
RS1_IM_S4_3_16S.2.fq.gz     FASTQ   DNA     766,296  109,578,395       82      143      143  143  143  143        0  143   97.17   93.68  50.71
RS1_IM_S4_4_16S.1.fq.gz     FASTQ   DNA     848,974  121,374,872      104      143      143  143  143  143        0  143    97.2   93.62  48.36
RS1_IM_S4_4_16S.2.fq.gz     FASTQ   DNA     848,974  121,400,870      114      143      143  143  143  143        0  143   96.83   93.09  50.99
RS1_IM_S4_5_16S.1.fq.gz     FASTQ   DNA     977,174  139,697,951       69      143      143  143  143  143        0  143   97.21   93.63   48.2
RS1_IM_S4_5_16S.2.fq.gz     FASTQ   DNA     977,174  139,733,605       69      143      143  143  143  143        0  143   97.05   93.49  50.74
RS1_IM_S4_WC_16S.1.fq.gz    FASTQ   DNA       1,922      274,588      139    142.9      143  143  143  143        0  143    95.6   91.61  48.89
RS1_IM_S4_WC_16S.2.fq.gz    FASTQ   DNA       1,922      274,822      141      143      143  143  143  143        0  143   94.45   89.82  50.45
RS1_ME_BC_16S.1.fq.gz       FASTQ   DNA         699       99,863      141    142.9      143  143  143  143        0  143   96.36   92.44  49.01
RS1_ME_BC_16S.2.fq.gz       FASTQ   DNA         699       99,925      141      143      143  143  143  143        0  143   95.52   91.22  50.74
RS1_ME_EB_16S.1.fq.gz       FASTQ   DNA       2,470      352,728      110    142.8      143  143  143  143        0  143   96.55   92.76   49.4
RS1_ME_EB_16S.2.fq.gz       FASTQ   DNA       2,470      353,016      112    142.9      143  143  143  143        0  143   95.04   90.41  50.68
RS1_ME_L1_1_16S.1.fq.gz     FASTQ   DNA     670,087   95,645,345       83    142.7      143  142  143  143        0  143   97.07    93.5  49.66
RS1_ME_L1_1_16S.2.fq.gz     FASTQ   DNA     670,087   95,820,571       83      143      143  143  143  143        0  143   96.39   92.31  52.59
RS1_ME_L1_2_16S.1.fq.gz     FASTQ   DNA     737,585  105,404,550       73    142.9      143  143  143  143        0  143   97.07   93.45   48.2
RS1_ME_L1_2_16S.2.fq.gz     FASTQ   DNA     737,585  105,471,203       73      143      143  143  143  143        0  143   96.93   93.27  50.53
RS1_ME_L1_3_16S.1.fq.gz     FASTQ   DNA     448,081   63,957,870      103    142.7      143  142  143  143        0  143   97.17    93.7  48.34
RS1_ME_L1_3_16S.2.fq.gz     FASTQ   DNA     448,081   64,072,477      103      143      143  143  143  143        0  143   96.52   92.52  49.66
RS1_ME_L1_4_16S.1.fq.gz     FASTQ   DNA     251,449   35,903,551      139    142.8      143  143  143  143        0  143   97.27   93.99  50.44
RS1_ME_L1_4_16S.2.fq.gz     FASTQ   DNA     251,449   35,956,524      139      143      143  143  143  143        0  143   96.32    92.2  50.52
RS1_ME_L1_5_16S.1.fq.gz     FASTQ   DNA     328,568   46,885,622      103    142.7      143  142  143  143        0  143   97.06   93.33  48.44
RS1_ME_L1_5_16S.2.fq.gz     FASTQ   DNA     328,568   46,983,487      103      143      143  143  143  143        0  143   96.41   92.36  51.47
RS1_ME_L1_WC_16S.1.fq.gz    FASTQ   DNA       1,284      183,175       56    142.7      143  143  143  143        0  143   95.19   91.14   49.2
RS1_ME_L1_WC_16S.2.fq.gz    FASTQ   DNA       1,284      183,352       56    142.8      143  143  143  143        0  143      94   89.21  50.39
RS1_ME_L2_1_16S.1.fq.gz     FASTQ   DNA     326,377   46,626,200       83    142.9      143  143  143  143        0  143   97.34   93.94  48.83
RS1_ME_L2_1_16S.2.fq.gz     FASTQ   DNA     326,377   46,667,060       83      143      143  143  143  143        0  143    96.3   92.17  52.32
RS1_ME_L2_2_16S.1.fq.gz     FASTQ   DNA     274,571   39,240,942       87    142.9      143  143  143  143        0  143   97.37   93.79  50.26
RS1_ME_L2_2_16S.2.fq.gz     FASTQ   DNA     274,571   39,250,930       87      143      143  143  143  143        0  143   96.98   93.32  50.62
RS1_ME_L2_3_16S.1.fq.gz     FASTQ   DNA     425,347   60,761,358       82    142.9      143  143  143  143        0  143    97.3   93.93  48.52
RS1_ME_L2_3_16S.2.fq.gz     FASTQ   DNA     425,347   60,820,151       82      143      143  143  143  143        0  143   96.63   92.66   51.1
RS1_ME_L2_4_16S.1.fq.gz     FASTQ   DNA     409,354   58,417,991       35    142.7      143  142  143  143        0  143    97.3   93.87  49.95
RS1_ME_L2_4_16S.2.fq.gz     FASTQ   DNA     409,354   58,536,276       35      143      143  143  143  143        0  143    96.5   92.58  51.15
RS1_ME_L2_5_16S.1.fq.gz     FASTQ   DNA     343,089   48,981,470       88    142.8      143  143  143  143        0  143    97.1   93.39  49.72
RS1_ME_L2_5_16S.2.fq.gz     FASTQ   DNA     343,089   49,058,981       88      143      143  143  143  143        0  143   96.74    92.8  50.68
RS1_ME_L2_WC_16S.1.fq.gz    FASTQ   DNA       3,678      525,477      140    142.9      143  143  143  143        0  143   95.93   92.19  49.08
RS1_ME_L2_WC_16S.2.fq.gz    FASTQ   DNA       3,678      525,903      141      143      143  143  143  143        0  143    94.8   90.26  50.28
RS1_ME_L3_1_16S.1.fq.gz     FASTQ   DNA   1,030,986  147,373,297       64    142.9      143  143  143  143        0  143   97.55   94.31   49.9
RS1_ME_L3_1_16S.2.fq.gz     FASTQ   DNA   1,030,986  147,426,551       64      143      143  143  143  143        0  143   96.86   93.09  52.28
RS1_ME_L3_2_16S.1.fq.gz     FASTQ   DNA     869,036  124,104,091       68    142.8      143  143  143  143        0  143   97.34   94.04  50.47
RS1_ME_L3_2_16S.2.fq.gz     FASTQ   DNA     869,036  124,270,083       71      143      143  143  143  143        0  143   96.78   92.91  51.22
RS1_ME_L3_3_16S.1.fq.gz     FASTQ   DNA     820,366  117,242,373      125    142.9      143  143  143  143        0  143   97.63   94.44  48.48
RS1_ME_L3_3_16S.2.fq.gz     FASTQ   DNA     820,366  117,309,930      125      143      143  143  143  143        0  143   97.11   93.47  50.03
RS1_ME_L3_4_16S.1.fq.gz     FASTQ   DNA     703,013  100,481,186       91    142.9      143  143  143  143        0  143   97.52   94.33  49.34
RS1_ME_L3_4_16S.2.fq.gz     FASTQ   DNA     703,013  100,481,038       91    142.9      143  143  143  143        0  143   96.65   92.75  51.29
RS1_ME_L3_5_16S.1.fq.gz     FASTQ   DNA     992,690  141,822,651       91    142.9      143  143  143  143        0  143   97.39   94.08  48.67
RS1_ME_L3_5_16S.2.fq.gz     FASTQ   DNA     992,690  141,891,731       91    142.9      143  143  143  143        0  143      97   93.28  50.45
RS1_ME_L3_WC_16S.1.fq.gz    FASTQ   DNA       1,073      153,319      141    142.9      143  143  143  143        0  143   95.97   92.07  48.61
RS1_ME_L3_WC_16S.2.fq.gz    FASTQ   DNA       1,073      153,436      141      143      143  143  143  143        0  143   95.42   91.43  50.79
RS1_ME_S1_1_16S.1.fq.gz     FASTQ   DNA     717,323  102,569,998       64      143      143  143  143  143        0  143   97.97   95.07   47.4
RS1_ME_S1_1_16S.2.fq.gz     FASTQ   DNA     717,323  102,575,940       64      143      143  143  143  143        0  143   97.18   93.57  49.86
RS1_ME_S1_2_16S.1.fq.gz     FASTQ   DNA     990,146  141,584,725      102      143      143  143  143  143        0  143    97.9   94.92  49.57
RS1_ME_S1_2_16S.2.fq.gz     FASTQ   DNA     990,146  141,588,906      102      143      143  143  143  143        0  143   96.73   92.78  49.97
RS1_ME_S1_3_16S.1.fq.gz     FASTQ   DNA     962,371  137,604,678       90      143      143  143  143  143        0  143   97.77    94.7   49.4
RS1_ME_S1_3_16S.2.fq.gz     FASTQ   DNA     962,371  137,616,720       90      143      143  143  143  143        0  143   96.54   92.43  50.35
RS1_ME_S1_4_16S.1.fq.gz     FASTQ   DNA     926,731  132,517,408      111      143      143  143  143  143        0  143   97.77   94.49  48.42
RS1_ME_S1_4_16S.2.fq.gz     FASTQ   DNA     926,731  132,520,555      111      143      143  143  143  143        0  143   96.89   93.15  50.56
RS1_ME_S1_5_16S.1.fq.gz     FASTQ   DNA     509,727   72,885,430      120      143      143  143  143  143        0  143   97.75   94.67  49.75
RS1_ME_S1_5_16S.2.fq.gz     FASTQ   DNA     509,727   72,889,689      120      143      143  143  143  143        0  143   96.25   91.88  51.16
RS1_ME_S1_WC_16S.1.fq.gz    FASTQ   DNA       3,196      456,401       73    142.8      143  143  143  143        0  143   96.23   92.29  48.83
RS1_ME_S1_WC_16S.2.fq.gz    FASTQ   DNA       3,196      456,859      113    142.9      143  143  143  143        0  143   95.14   90.63  50.75
RS1_ME_S2_1_16S.1.fq.gz     FASTQ   DNA     957,393  136,872,268       64      143      143  143  143  143        0  143   97.18   93.85  49.84
RS1_ME_S2_1_16S.2.fq.gz     FASTQ   DNA     957,393  136,905,098       64      143      143  143  143  143        0  143   96.39   92.19  50.52
RS1_ME_S2_2_16S.1.fq.gz     FASTQ   DNA     857,813  122,569,732       64    142.9      143  143  143  143        0  143   97.29   94.09  50.62
RS1_ME_S2_2_16S.2.fq.gz     FASTQ   DNA     857,813  122,665,129       64      143      143  143  143  143        0  143   96.76   92.88  49.79
RS1_ME_S2_3_16S.1.fq.gz     FASTQ   DNA     806,327  115,266,982       50      143      143  143  143  143        0  143   97.26   94.03  51.24
RS1_ME_S2_3_16S.2.fq.gz     FASTQ   DNA     806,327  115,303,229       50      143      143  143  143  143        0  143   96.73   92.72   49.9
RS1_ME_S2_4_16S.1.fq.gz     FASTQ   DNA     965,056  137,944,273       64    142.9      143  143  143  143        0  143   97.21   93.94  49.96
RS1_ME_S2_4_16S.2.fq.gz     FASTQ   DNA     965,056  138,001,286       64      143      143  143  143  143        0  143   96.63   92.58  49.75
RS1_ME_S2_5_16S.1.fq.gz     FASTQ   DNA     783,513  111,916,791       64    142.8      143  143  143  143        0  143    97.6   94.49  50.53
RS1_ME_S2_5_16S.2.fq.gz     FASTQ   DNA     783,513  112,040,622       64      143      143  143  143  143        0  143   96.67    92.7  49.84
RS1_ME_S2_WC_16S.1.fq.gz    FASTQ   DNA       1,131      161,603      140    142.9      143  143  143  143        0  143   95.73    91.8  48.72
RS1_ME_S2_WC_16S.2.fq.gz    FASTQ   DNA       1,131      161,719      141      143      143  143  143  143        0  143    94.7      90  51.02
RS1_ME_S3_1_16S.1.fq.gz     FASTQ   DNA     584,915   83,630,749       64      143      143  143  143  143        0  143   97.53   94.22  48.55
RS1_ME_S3_1_16S.2.fq.gz     FASTQ   DNA     584,915   83,641,099       64      143      143  143  143  143        0  143   97.68   94.58  51.63
RS1_ME_S3_2_16S.1.fq.gz     FASTQ   DNA     504,479   72,126,600       55      143      143  143  143  143        0  143   97.51   94.21   48.7
RS1_ME_S3_2_16S.2.fq.gz     FASTQ   DNA     504,479   72,138,781       63      143      143  143  143  143        0  143    97.8   94.76  51.87
RS1_ME_S3_3_16S.1.fq.gz     FASTQ   DNA     694,762   99,334,260       53      143      143  143  143  143        0  143    97.6   94.27  48.36
RS1_ME_S3_3_16S.2.fq.gz     FASTQ   DNA     694,762   99,348,372       53      143      143  143  143  143        0  143   97.58   94.38  51.53
RS1_ME_S3_4_16S.1.fq.gz     FASTQ   DNA     681,056   97,387,476       44      143      143  143  143  143        0  143   98.06   95.28  53.72
RS1_ME_S3_4_16S.2.fq.gz     FASTQ   DNA     681,056   97,386,506       44      143      143  143  143  143        0  143   96.83   93.12  55.11
RS1_ME_S3_5_16S.1.fq.gz     FASTQ   DNA     550,352   78,696,227       54      143      143  143  143  143        0  143   97.15   93.56  45.29
RS1_ME_S3_5_16S.2.fq.gz     FASTQ   DNA     550,352   78,698,824       54      143      143  143  143  143        0  143   97.89   95.04  49.33
RS1_ME_S3_WC_16S.1.fq.gz    FASTQ   DNA       3,986      569,514      125    142.9      143  143  143  143        0  143   96.59   92.82  48.85
RS1_ME_S3_WC_16S.2.fq.gz    FASTQ   DNA       3,986      569,926      125      143      143  143  143  143        0  143   95.93   91.85  50.98
RS1_ME_S4_1_16S.1.fq.gz     FASTQ   DNA     734,986  105,091,799       27      143      143  143  143  143        0  143   96.97   93.56  48.98
RS1_ME_S4_1_16S.2.fq.gz     FASTQ   DNA     734,986  105,100,848       87      143      143  143  143  143        0  143    96.8   93.01  50.73
RS1_ME_S4_1(2)_16S.1.fq.gz  FASTQ   DNA     705,917  100,937,434       64      143      143  143  143  143        0  143   97.45    94.2  49.03
RS1_ME_S4_1(2)_16S.2.fq.gz  FASTQ   DNA     705,917  100,943,889       64      143      143  143  143  143        0  143   96.99   93.36  50.83
RS1_ME_S4_2_16S.1.fq.gz     FASTQ   DNA     640,027   91,496,910       64      143      143  143  143  143        0  143   97.63   94.42  49.36
RS1_ME_S4_2_16S.2.fq.gz     FASTQ   DNA     640,027   91,520,454       64      143      143  143  143  143        0  143    97.1   93.51  51.19
RS1_ME_S4_3_16S.1.fq.gz     FASTQ   DNA     761,034  108,714,161       65    142.9      143  143  143  143        0  143   97.45   94.15   49.4
RS1_ME_S4_3_16S.2.fq.gz     FASTQ   DNA     761,034  108,823,532       65      143      143  143  143  143        0  143   96.66   92.77  50.88
RS1_ME_S4_4_16S.1.fq.gz     FASTQ   DNA     669,087   95,659,296       68      143      143  143  143  143        0  143   97.24   93.86  50.02
RS1_ME_S4_4_16S.2.fq.gz     FASTQ   DNA     669,087   95,674,661       68      143      143  143  143  143        0  143   96.63   92.72  51.24
RS1_ME_S4_5_16S.1.fq.gz     FASTQ   DNA     897,153  128,239,681       64    142.9      143  143  143  143        0  143   97.44    94.1  49.46
RS1_ME_S4_5_16S.2.fq.gz     FASTQ   DNA     897,153  128,288,753       64      143      143  143  143  143        0  143    96.7   92.82  50.85
RS1_ME_S4_WC_16S.1.fq.gz    FASTQ   DNA       3,740      534,370      139    142.9      143  143  143  143        0  143   96.75    93.1  48.92
RS1_ME_S4_WC_16S.2.fq.gz    FASTQ   DNA       3,740      533,352      139    142.6      143  142  143  143        0  143   82.42   73.09  49.97
