file                           format  type   num_seqs      sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)  GC(%)
RS1_CL_S3_5_MiFish.2.fq.gz     FASTQ   DNA     716,385  102,249,492       60    142.7      143  142  143  143        0  143   97.19    93.8  43.57
RS1_CL_S3_WC_MiFish.1.fq.gz    FASTQ   DNA     163,446   23,359,667       74    142.9      143  143  143  143        0  143   96.26   91.88  46.35
RS1_CL_S3_WC_MiFish.2.fq.gz    FASTQ   DNA     163,446   23,362,696       74    142.9      143  143  143  143        0  143   96.74   92.41  40.04
RS1_CL_S4_1_MiFish.1.fq.gz     FASTQ   DNA   1,053,919  150,413,466       52    142.7      143  143  143  143        0  143   96.26   91.84  48.84
RS1_CL_S4_1_MiFish.2.fq.gz     FASTQ   DNA   1,053,919  150,391,807       52    142.7      143  142  143  143        0  143   97.24   93.86  44.06
RS1_CL_S4_2_MiFish.1.fq.gz     FASTQ   DNA     811,243  115,807,008       55    142.8      143  143  143  143        0  143    96.1   91.56  48.89
RS1_CL_S4_2_MiFish.2.fq.gz     FASTQ   DNA     811,243  115,768,617       55    142.7      143  142  143  143        0  143   97.18   93.79  43.95
RS1_CL_S4_3_MiFish.1.fq.gz     FASTQ   DNA   1,188,680  169,672,191       57    142.7      143  143  143  143        0  143   96.81   92.94   48.2
RS1_CL_S4_3_MiFish.2.fq.gz     FASTQ   DNA   1,188,680  169,659,410       57    142.7      143  142  143  143        0  143   96.92    93.3  43.38
RS1_CL_S4_4_MiFish.1.fq.gz     FASTQ   DNA   1,177,818  168,043,716       41    142.7      143  143  143  143        0  143   96.95   93.21  48.48
RS1_CL_S4_4_MiFish.2.fq.gz     FASTQ   DNA   1,177,818  168,017,136       41    142.7      143  142  143  143        0  143   97.04   93.51   43.8
RS1_CL_S4_5_MiFish.1.fq.gz     FASTQ   DNA   1,178,149  168,120,491       57    142.7      143  142  143  143        0  143   96.77   92.93  48.44
RS1_CL_S4_5_MiFish.2.fq.gz     FASTQ   DNA   1,178,149  168,088,852       57    142.7      143  142  143  143        0  143   96.98   93.47  43.64
RS1_CL_S4_WC_MiFish.1.fq.gz    FASTQ   DNA     228,830   32,663,036       57    142.7      143  142  143  143        0  143   95.76   91.03  46.69
RS1_CL_S4_WC_MiFish.2.fq.gz    FASTQ   DNA     228,830   32,711,342       57      143      143  143  143  143        0  143   96.61    92.3  41.09
RS1_IM_BC_MiFish.1.fq.gz       FASTQ   DNA      11,890    1,694,589       64    142.5      143  142  143  143        0  143    95.1   90.72  48.24
RS1_IM_BC_MiFish.2.fq.gz       FASTQ   DNA      11,890    1,694,811       73    142.5      143  142  143  143        0  143   95.65   91.49  43.33
RS1_IM_EB_MiFish.1.fq.gz       FASTQ   DNA      13,492    1,925,626       64    142.7      143  143  143  143        0  143   95.85    91.9  51.47
RS1_IM_EB_MiFish.2.fq.gz       FASTQ   DNA      13,492    1,925,565       64    142.7      143  142  143  143        0  143   95.94   91.86  46.15
RS1_IM_L1_1_MiFish.1.fq.gz     FASTQ   DNA     917,214  130,803,348       63    142.6      143  142  143  143        0  143   96.81      93   49.1
RS1_IM_L1_1_MiFish.2.fq.gz     FASTQ   DNA     917,214  130,647,660       73    142.4      143  142  142  143        0  142   96.96   93.39  44.51
RS1_IM_L1_2_MiFish.1.fq.gz     FASTQ   DNA     936,020  133,586,318       57    142.7      143  142  143  143        0  143   97.13   93.46  48.82
RS1_IM_L1_2_MiFish.2.fq.gz     FASTQ   DNA     936,020  133,357,190       57    142.5      143  142  142  143        0  142    97.2   93.77  44.09
RS1_IM_L1_3_MiFish.1.fq.gz     FASTQ   DNA     704,137  100,361,726       63    142.5      143  142  143  143        0  143   96.92    93.2  48.76
RS1_IM_L1_3_MiFish.2.fq.gz     FASTQ   DNA     704,137  100,321,521       63    142.5      143  142  142  143        0  142      97   93.44  43.84
RS1_IM_L1_4_MiFish.1.fq.gz     FASTQ   DNA     994,720  141,965,743       56    142.7      143  143  143  143        0  143   96.96   93.27  48.93
RS1_IM_L1_4_MiFish.2.fq.gz     FASTQ   DNA     994,720  141,699,563       56    142.5      143  142  142  143        0  142   96.98   93.42  44.49
RS1_IM_L1_5_MiFish.1.fq.gz     FASTQ   DNA     860,403  122,708,524       55    142.6      143  142  143  143        0  143   96.97   93.25  48.82
RS1_IM_L1_5_MiFish.2.fq.gz     FASTQ   DNA     860,403  122,589,337       55    142.5      143  142  142  143        0  142   96.98   93.42  44.52
RS1_IM_L1_WC_MiFish.1.fq.gz    FASTQ   DNA     183,487   26,216,669       57    142.9      143  143  143  143        0  143    96.1   91.63  42.18
RS1_IM_L1_WC_MiFish.2.fq.gz    FASTQ   DNA     183,487   26,143,607       57    142.5      143  142  142  143        0  142   96.92    92.9  38.36
RS1_IM_L2_1_MiFish.1.fq.gz     FASTQ   DNA     853,296  121,749,495       71    142.7      143  143  143  143        0  143   97.16   93.65  48.78
RS1_IM_L2_1_MiFish.2.fq.gz     FASTQ   DNA     853,296  121,720,766       71    142.6      143  142  143  143        0  143   97.08   93.58  44.95
RS1_IM_L2_2_MiFish.1.fq.gz     FASTQ   DNA     779,583  111,271,244       55    142.7      143  143  143  143        0  143   97.35      94  48.12
RS1_IM_L2_2_MiFish.2.fq.gz     FASTQ   DNA     779,583  111,269,440       55    142.7      143  143  143  143        0  143   97.15    93.6  42.65
RS1_IM_L2_3_MiFish.1.fq.gz     FASTQ   DNA     806,329  115,051,370       40    142.7      143  142  143  143        0  143   97.01   93.47  49.17
RS1_IM_L2_3_MiFish.2.fq.gz     FASTQ   DNA     806,329  114,955,656       40    142.6      143  142  143  143        0  143   97.06   93.62  45.23
RS1_IM_L2_4_MiFish.1.fq.gz     FASTQ   DNA     634,134   90,527,574       40    142.8      143  143  143  143        0  143   97.15   93.61     48
RS1_IM_L2_4_MiFish.2.fq.gz     FASTQ   DNA     634,134   90,482,624       40    142.7      143  142  143  143        0  143   97.06   93.56  44.16
RS1_IM_L2_5_MiFish.1.fq.gz     FASTQ   DNA     635,333   90,739,427       62    142.8      143  143  143  143        0  143   97.31   93.87  48.73
RS1_IM_L2_5_MiFish.2.fq.gz     FASTQ   DNA     635,333   90,547,465       62    142.5      143  142  143  143        0  143   97.24   93.84  45.19
RS1_IM_L2_WC_MiFish.1.fq.gz    FASTQ   DNA      46,333    6,617,245       53    142.8      143  143  143  143        0  143    96.1    91.7  46.63
RS1_IM_L2_WC_MiFish.2.fq.gz    FASTQ   DNA      46,333    6,618,710       53    142.9      143  143  143  143        0  143   96.54   92.29  40.78
RS1_IM_L3_1_MiFish.1.fq.gz     FASTQ   DNA     655,945   93,688,484       40    142.8      143  143  143  143        0  143   97.15   93.43  46.25
RS1_IM_L3_1_MiFish.2.fq.gz     FASTQ   DNA     655,945   93,679,257       40    142.8      143  143  143  143        0  143   97.15   93.72  43.01
RS1_IM_L3_2_MiFish.1.fq.gz     FASTQ   DNA     845,073  120,587,831       59    142.7      143  142  143  143        0  143   97.15   93.53  48.34
RS1_IM_L3_2_MiFish.2.fq.gz     FASTQ   DNA     845,073  120,515,401       59    142.6      143  142  143  143        0  143   97.04   93.46  44.34
RS1_IM_L3_3_MiFish.1.fq.gz     FASTQ   DNA     656,152   93,579,988       40    142.6      143  143  143  143        0  143   97.11   93.46  48.02
RS1_IM_L3_3_MiFish.2.fq.gz     FASTQ   DNA     656,152   93,597,718       40    142.6      143  142  143  143        0  143   97.05   93.54  44.02
RS1_IM_L3_4_MiFish.1.fq.gz     FASTQ   DNA     966,786  138,046,282       55    142.8      143  143  143  143        0  143   96.72   92.88  48.04
RS1_IM_L3_4_MiFish.2.fq.gz     FASTQ   DNA     966,786  137,861,461       55    142.6      143  142  143  143        0  143   96.92   93.36     44
RS1_IM_L3_5_MiFish.1.fq.gz     FASTQ   DNA     953,485  136,173,511       63    142.8      143  143  143  143        0  143    96.7    92.8  46.91
RS1_IM_L3_5_MiFish.2.fq.gz     FASTQ   DNA     953,485  136,088,043       63    142.7      143  142  143  143        0  143   96.89   93.33  43.73
RS1_IM_L3_WC_MiFish.1.fq.gz    FASTQ   DNA      90,677   12,915,053       57    142.4      143  142  143  143        0  143   94.38    89.3  48.84
RS1_IM_L3_WC_MiFish.2.fq.gz    FASTQ   DNA      90,677   12,948,312       69    142.8      143  143  143  143        0  143   96.15   91.67  42.98
RS1_IM_S1_1_MiFish.1.fq.gz     FASTQ   DNA   1,552,234  221,183,675       57    142.5      143  142  143  143        0  143   96.72   92.95   49.5
RS1_IM_S1_1_MiFish.2.fq.gz     FASTQ   DNA   1,552,234  221,162,878       63    142.5      143  142  142  143        0  142   96.44   92.66  43.81
RS1_IM_S1_2_MiFish.1.fq.gz     FASTQ   DNA   1,381,846  197,075,149       57    142.6      143  142  143  143        0  143   96.85   93.15  49.32
RS1_IM_S1_2_MiFish.2.fq.gz     FASTQ   DNA   1,381,846  196,674,282       57    142.3      143  142  142  143        0  142   96.64   92.94  44.37
RS1_IM_S1_3_MiFish.1.fq.gz     FASTQ   DNA     970,165  138,364,614       64    142.6      143  142  143  143        0  143   96.89   93.17  49.69
RS1_IM_S1_3_MiFish.2.fq.gz     FASTQ   DNA     970,165  138,187,792       64    142.4      143  142  142  143        0  142   96.62   92.95  44.49
RS1_IM_S1_4_MiFish.1.fq.gz     FASTQ   DNA   1,007,607  143,716,285       63    142.6      143  142  143  143        0  143    96.8   93.04  50.02
RS1_IM_S1_4_MiFish.2.fq.gz     FASTQ   DNA   1,007,607  143,451,545       63    142.4      143  142  142  143        0  142   96.38   92.59  45.13
RS1_IM_S1_5_MiFish.1.fq.gz     FASTQ   DNA   1,722,674  245,752,136       55    142.7      143  142  143  143        0  143   96.91   93.25  49.31
RS1_IM_S1_5_MiFish.2.fq.gz     FASTQ   DNA   1,722,674  245,403,251       63    142.5      143  142  142  143        0  142   96.57   92.86  44.61
RS1_IM_S1_WC_MiFish.1.fq.gz    FASTQ   DNA      88,515   12,651,148       55    142.9      143  143  143  143        0  143   95.99   91.43  46.43
RS1_IM_S1_WC_MiFish.2.fq.gz    FASTQ   DNA      88,515   12,652,887       55    142.9      143  143  143  143        0  143   96.54   92.05  40.81
RS1_IM_S2_1_MiFish.1.fq.gz     FASTQ   DNA   1,184,663  168,661,137       55    142.4      143  142  142  143        0  142   96.79   93.06  50.78
RS1_IM_S2_1_MiFish.2.fq.gz     FASTQ   DNA   1,184,663  168,603,541       55    142.3      143  142  142  143        0  142   96.78    93.2  44.64
RS1_IM_S2_2_MiFish.1.fq.gz     FASTQ   DNA     635,625   90,685,563       57    142.7      143  142  143  143        0  143   96.96   93.31  49.49
RS1_IM_S2_2_MiFish.2.fq.gz     FASTQ   DNA     635,625   90,503,707       57    142.4      143  142  142  143        0  142   96.68      93  43.48
RS1_IM_S2_3_MiFish.1.fq.gz     FASTQ   DNA     578,120   82,303,890       57    142.4      143  142  142  143        0  142   96.86   93.24  49.34
RS1_IM_S2_3_MiFish.2.fq.gz     FASTQ   DNA     578,120   82,377,868       57    142.5      143  142  142  143        0  142   96.87    93.3  43.35
RS1_IM_S2_4_MiFish.1.fq.gz     FASTQ   DNA     613,873   87,463,403       56    142.5      143  142  143  143        0  143    96.8    93.1   50.5
RS1_IM_S2_4_MiFish.2.fq.gz     FASTQ   DNA     613,873   87,389,921       56    142.4      143  142  142  143        0  142   96.75   93.14  43.98
RS1_IM_S2_5_MiFish.1.fq.gz     FASTQ   DNA     806,422  114,911,670       55    142.5      143  142  143  143        0  143   96.98   93.37  50.31
RS1_IM_S2_5_MiFish.2.fq.gz     FASTQ   DNA     806,422  114,836,894       56    142.4      143  142  142  143        0  142   96.85   93.25  44.05
RS1_IM_S2_WC_MiFish.1.fq.gz    FASTQ   DNA     100,400   14,347,372       61    142.9      143  143  143  143        0  143   95.74   91.14   45.7
RS1_IM_S2_WC_MiFish.2.fq.gz    FASTQ   DNA     100,400   14,350,306       61    142.9      143  143  143  143        0  143   96.21   91.59  40.57
RS1_IM_S3_1_MiFish.1.fq.gz     FASTQ   DNA     349,068   49,839,970       48    142.8      143  143  143  143        0  143   96.94    93.1  47.03
RS1_IM_S3_1_MiFish.2.fq.gz     FASTQ   DNA     349,068   49,842,215       57    142.8      143  143  143  143        0  143      97   93.38  42.75
RS1_IM_S3_2_MiFish.1.fq.gz     FASTQ   DNA     300,544   42,915,422       57    142.8      143  143  143  143        0  143   96.76   92.85  47.26
RS1_IM_S3_2_MiFish.2.fq.gz     FASTQ   DNA     300,544   42,895,827       57    142.7      143  142  143  143        0  143   96.77   93.03  42.97
RS1_IM_S3_3_MiFish.1.fq.gz     FASTQ   DNA     654,495   93,545,506       58    142.9      143  143  143  143        0  143    96.7   92.84  46.28
RS1_IM_S3_3_MiFish.2.fq.gz     FASTQ   DNA     654,495   93,553,078       58    142.9      143  143  143  143        0  143   96.91   93.09  42.07
RS1_IM_S3_4_MiFish.1.fq.gz     FASTQ   DNA     356,956   50,904,527       55    142.6      143  142  143  143        0  143   96.73   92.76   47.1
RS1_IM_S3_4_MiFish.2.fq.gz     FASTQ   DNA     356,956   50,946,853       55    142.7      143  143  143  143        0  143    96.8    93.1  42.78
RS1_IM_S3_5_MiFish.1.fq.gz     FASTQ   DNA     705,475  100,671,259       57    142.7      143  142  143  143        0  143   96.98   93.17   47.4
RS1_IM_S3_5_MiFish.2.fq.gz     FASTQ   DNA     705,475  100,763,584       57    142.8      143  143  143  143        0  143   97.02   93.43  42.92
RS1_IM_S3_WC_MiFish.1.fq.gz    FASTQ   DNA      93,694   13,391,949       56    142.9      143  143  143  143        0  143   95.66   90.92  46.35
RS1_IM_S3_WC_MiFish.2.fq.gz    FASTQ   DNA      93,694   13,393,449       56    142.9      143  143  143  143        0  143   96.34   91.89  40.99
RS1_IM_S4_1_MiFish.1.fq.gz     FASTQ   DNA     697,226   99,408,109       58    142.6      143  142  143  143        0  143   96.92   93.15  48.66
RS1_IM_S4_1_MiFish.2.fq.gz     FASTQ   DNA     697,226   99,521,703       58    142.7      143  142  143  143        0  143   97.05   93.51  43.55
RS1_IM_S4_2_MiFish.1.fq.gz     FASTQ   DNA     791,614  112,844,024       63    142.5      143  142  143  143        0  143   96.84   93.02  48.54
RS1_IM_S4_2_MiFish.2.fq.gz     FASTQ   DNA     791,614  112,996,007       63    142.7      143  142  143  143        0  143   97.05   93.55  43.47
RS1_IM_S4_3_MiFish.1.fq.gz     FASTQ   DNA     597,677   85,267,395       56    142.7      143  142  143  143        0  143   96.79   92.93   48.7
RS1_IM_S4_3_MiFish.2.fq.gz     FASTQ   DNA     597,677   85,301,540       57    142.7      143  142  143  143        0  143   96.82   93.11  43.67
RS1_IM_S4_4_MiFish.1.fq.gz     FASTQ   DNA     745,550  106,340,595       57    142.6      143  142  143  143        0  143   97.02   93.28  48.63
RS1_IM_S4_4_MiFish.2.fq.gz     FASTQ   DNA     745,550  106,429,294       57    142.8      143  143  143  143        0  143   97.18   93.66  43.69
RS1_IM_S4_5_MiFish.1.fq.gz     FASTQ   DNA     555,349   79,209,886       62    142.6      143  142  143  143        0  143   96.97   93.24  48.83
RS1_IM_S4_5_MiFish.2.fq.gz     FASTQ   DNA     555,349   79,254,635       62    142.7      143  142  143  143        0  143   97.03   93.44  43.88
RS1_IM_S4_WC_MiFish.1.fq.gz    FASTQ   DNA      78,071   11,138,940       54    142.7      143  143  143  143        0  143   95.44    90.7  45.72
RS1_IM_S4_WC_MiFish.2.fq.gz    FASTQ   DNA      78,071   11,140,166       54    142.7      143  143  143  143        0  143   96.43   91.93  40.45
RS1_ME_BC_MiFish.1.fq.gz       FASTQ   DNA      29,285    4,185,350      137    142.9      143  143  143  143        0  143   97.06   93.56   51.3
RS1_ME_BC_MiFish.2.fq.gz       FASTQ   DNA      29,285    4,185,267      139    142.9      143  143  143  143        0  143   97.11   93.57  46.44
RS1_ME_EB_MiFish.1.fq.gz       FASTQ   DNA     151,252   21,594,579       40    142.8      143  143  143  143        0  143   97.22   93.79     47
RS1_ME_EB_MiFish.2.fq.gz       FASTQ   DNA     151,252   21,561,115       40    142.6      143  142  143  143        0  143   97.43   94.26  43.18
RS1_ME_L1_1_MiFish.1.fq.gz     FASTQ   DNA     843,910  120,468,513       36    142.8      143  143  143  143        0  143   97.28   93.77  50.14
RS1_ME_L1_1_MiFish.2.fq.gz     FASTQ   DNA     843,910  120,526,595       36    142.8      143  143  143  143        0  143    97.1   93.59  45.21
RS1_ME_L1_2_MiFish.1.fq.gz     FASTQ   DNA     909,989  129,751,984       55    142.6      143  142  143  143        0  143    97.2    93.7  51.81
RS1_ME_L1_2_MiFish.2.fq.gz     FASTQ   DNA     909,989  129,917,043       55    142.8      143  143  143  143        0  143   97.07    93.5  47.61
RS1_ME_L1_3_MiFish.1.fq.gz     FASTQ   DNA     706,763  100,687,727       59    142.5      143  142  143  143        0  143   97.27   93.88  51.32
RS1_ME_L1_3_MiFish.2.fq.gz     FASTQ   DNA     706,763  100,756,898       70    142.6      143  142  143  143        0  143   97.08   93.54   46.4
RS1_ME_L1_4_MiFish.1.fq.gz     FASTQ   DNA     681,545   97,240,310       59    142.7      143  142  143  143        0  143   97.32   93.83  49.74
RS1_ME_L1_4_MiFish.2.fq.gz     FASTQ   DNA     681,545   97,194,794       59    142.6      143  142  143  143        0  143   97.16   93.68  44.12
RS1_ME_L1_5_MiFish.1.fq.gz     FASTQ   DNA     700,524   99,957,567       57    142.7      143  142  143  143        0  143   97.06   93.52  51.14
RS1_ME_L1_5_MiFish.2.fq.gz     FASTQ   DNA     700,524   99,994,548       57    142.7      143  142  143  143        0  143    96.9   93.32  45.85
RS1_ME_L1_WC_MiFish.1.fq.gz    FASTQ   DNA       5,298      756,344      138    142.8      143  143  143  143        0  143   94.73   89.89  47.33
RS1_ME_L1_WC_MiFish.2.fq.gz    FASTQ   DNA       5,298      756,215      140    142.7      143  142  143  143        0  143   95.38    90.8  42.09
RS1_ME_L2_1_MiFish.1.fq.gz     FASTQ   DNA     567,067   80,808,821       58    142.5      143  142  143  143        0  143   96.84   93.16   48.6
RS1_ME_L2_1_MiFish.2.fq.gz     FASTQ   DNA     567,067   80,982,873       58    142.8      143  143  143  143        0  143   96.79   93.03  44.37
RS1_ME_L2_2_MiFish.1.fq.gz     FASTQ   DNA     576,977   81,504,274       71    141.3      143  138  142  143        0  142   97.38   93.98  48.63
RS1_ME_L2_2_MiFish.2.fq.gz     FASTQ   DNA     576,977   82,340,017       71    142.7      143  142  143  143        0  143   96.98   93.34  43.44
RS1_ME_L2_3_MiFish.1.fq.gz     FASTQ   DNA     514,698   73,358,579       76    142.5      143  142  143  143        0  143   97.13   93.57  49.25
RS1_ME_L2_3_MiFish.2.fq.gz     FASTQ   DNA     514,698   73,402,327       76    142.6      143  142  143  143        0  143   96.98   93.38  44.38
RS1_ME_L2_4_MiFish.1.fq.gz     FASTQ   DNA     754,895  107,321,206       59    142.2      143  142  142  143        0  142   97.31   93.85  49.32
RS1_ME_L2_4_MiFish.2.fq.gz     FASTQ   DNA     754,895  107,642,789       59    142.6      143  142  143  143        0  143   97.11   93.61  44.74
RS1_ME_L2_5_MiFish.1.fq.gz     FASTQ   DNA     616,912   87,779,676       57    142.3      143  142  142  143        0  142   97.16    93.5  48.83
RS1_ME_L2_5_MiFish.2.fq.gz     FASTQ   DNA     616,912   87,874,233       57    142.4      143  142  142  143        0  142   96.94   93.29  44.27
RS1_ME_L2_WC_MiFish.1.fq.gz    FASTQ   DNA     109,704   15,679,663      125    142.9      143  143  143  143        0  143   95.35   90.41  44.45
RS1_ME_L2_WC_MiFish.2.fq.gz    FASTQ   DNA     109,704   15,682,924      125      143      143  143  143  143        0  143    96.5   92.07  38.92
RS1_ME_L3_1_MiFish.1.fq.gz     FASTQ   DNA   1,123,575  160,379,084       56    142.7      143  142  143  143        0  143   96.59   92.79  50.95
RS1_ME_L3_1_MiFish.2.fq.gz     FASTQ   DNA   1,123,575  160,156,013       56    142.5      143  142  143  143        0  143    96.5   92.62  45.63
RS1_ME_L3_2_MiFish.1.fq.gz     FASTQ   DNA   1,058,602  151,054,981       54    142.7      143  142  143  143        0  143   96.77   92.99  50.07
RS1_ME_L3_2_MiFish.2.fq.gz     FASTQ   DNA   1,058,602  150,898,408       54    142.5      143  142  143  143        0  143   96.64   92.84  44.73
RS1_ME_L3_3_MiFish.1.fq.gz     FASTQ   DNA   1,164,296  166,131,259       58    142.7      143  142  143  143        0  143   96.64   92.82  50.24
RS1_ME_L3_3_MiFish.2.fq.gz     FASTQ   DNA   1,164,296  166,182,815       58    142.7      143  142  143  143        0  143   96.73   93.17  45.77
RS1_ME_L3_4_MiFish.1.fq.gz     FASTQ   DNA     919,687  131,398,199       67    142.9      143  143  143  143        0  143   96.69   92.88  48.65
RS1_ME_L3_4_MiFish.2.fq.gz     FASTQ   DNA     919,687  131,040,466       67    142.5      143  142  142  143        0  142   96.74    93.1  44.16
RS1_ME_L3_5_MiFish.1.fq.gz     FASTQ   DNA     824,965  117,622,394       58    142.6      143  142  143  143        0  143   96.87   93.13  50.51
RS1_ME_L3_5_MiFish.2.fq.gz     FASTQ   DNA     824,965  117,770,540       58    142.8      143  143  143  143        0  143   96.69   92.91  45.97
RS1_ME_L3_WC_MiFish.1.fq.gz    FASTQ   DNA      66,295    9,472,511      137    142.9      143  143  143  143        0  143   95.97   91.39  46.22
RS1_ME_L3_WC_MiFish.2.fq.gz    FASTQ   DNA      66,295    9,474,310      138    142.9      143  143  143  143        0  143   96.76   92.43  40.63
RS1_ME_S1_1_MiFish.1.fq.gz     FASTQ   DNA     663,277   94,784,214       59    142.9      143  143  143  143        0  143   96.77   92.79  45.81
RS1_ME_S1_1_MiFish.2.fq.gz     FASTQ   DNA     663,277   94,770,482       63    142.9      143  143  143  143        0  143   96.76   93.07  42.42
RS1_ME_S1_2_MiFish.1.fq.gz     FASTQ   DNA   1,277,946  182,596,536       57    142.9      143  143  143  143        0  143   96.95   93.18  46.52
RS1_ME_S1_2_MiFish.2.fq.gz     FASTQ   DNA   1,277,946  182,356,903       57    142.7      143  142  143  143        0  143   96.79    93.1  42.05
RS1_ME_S1_3_MiFish.1.fq.gz     FASTQ   DNA     850,163  121,478,074       57    142.9      143  143  143  143        0  143   96.84   92.97  45.74
RS1_ME_S1_3_MiFish.2.fq.gz     FASTQ   DNA     850,163  121,435,751       57    142.8      143  143  143  143        0  143   96.87   93.32  42.18
RS1_ME_S1_4_MiFish.1.fq.gz     FASTQ   DNA   1,108,084  158,088,241       57    142.7      143  142  143  143        0  143   96.64   92.53  46.58
RS1_ME_S1_4_MiFish.2.fq.gz     FASTQ   DNA   1,108,084  158,329,185       57    142.9      143  143  143  143        0  143   97.09   93.63   42.4
RS1_ME_S1_5_MiFish.1.fq.gz     FASTQ   DNA   1,055,013  150,772,406       62    142.9      143  143  143  143        0  143   96.82    92.9  45.57
RS1_ME_S1_5_MiFish.2.fq.gz     FASTQ   DNA   1,055,013  150,732,268       62    142.9      143  143  143  143        0  143    97.2   93.83  42.02
RS1_ME_S1_WC_MiFish.1.fq.gz    FASTQ   DNA     102,106   14,528,470       54    142.3      143  143  143  143        0  143   96.47   92.42  48.46
RS1_ME_S1_WC_MiFish.2.fq.gz    FASTQ   DNA     102,106   14,489,072       54    141.9      143  142  142  143        0  142   96.77   92.58  42.52
RS1_ME_S2_1_MiFish.1.fq.gz     FASTQ   DNA   1,631,040  232,418,480       63    142.5      143  142  143  143        0  143   96.85   93.17  50.64
RS1_ME_S2_1_MiFish.2.fq.gz     FASTQ   DNA   1,631,040  231,854,785       63    142.2      143  142  142  142        0  142    97.1   93.71  43.96
RS1_ME_S2_2_MiFish.1.fq.gz     FASTQ   DNA   1,545,733  220,479,719       57    142.6      143  142  143  143        0  143   96.95   93.27  49.83
RS1_ME_S2_2_MiFish.2.fq.gz     FASTQ   DNA   1,545,733  219,864,881       57    142.2      143  142  142  142        0  142   96.98   93.39  43.49
RS1_ME_S2_3_MiFish.1.fq.gz     FASTQ   DNA   1,037,097  147,987,217       79    142.7      143  142  143  143        0  143   97.11   93.53  50.53
RS1_ME_S2_3_MiFish.2.fq.gz     FASTQ   DNA   1,037,097  147,463,327       79    142.2      143  142  142  142        0  142   97.02    93.5  43.16
RS1_ME_S2_4_MiFish.1.fq.gz     FASTQ   DNA   1,146,186  163,572,016       57    142.7      143  142  143  143        0  143   96.99   93.37  49.99
RS1_ME_S2_4_MiFish.2.fq.gz     FASTQ   DNA   1,146,186  163,021,340       57    142.2      143  142  142  142        0  142   96.99   93.42  42.87
RS1_ME_S2_5_MiFish.1.fq.gz     FASTQ   DNA   1,585,488  226,163,377       63    142.6      143  142  143  143        0  143   96.89   93.13  52.01
RS1_ME_S2_5_MiFish.2.fq.gz     FASTQ   DNA   1,585,488  225,401,442       63    142.2      143  142  142  142        0  142    96.9   93.23  45.83
RS1_ME_S2_WC_MiFish.1.fq.gz    FASTQ   DNA     138,485   19,792,965      113    142.9      143  143  143  143        0  143   96.24   91.76  46.39
RS1_ME_S2_WC_MiFish.2.fq.gz    FASTQ   DNA     138,485   19,796,709      113      143      143  143  143  143        0  143   96.79    92.4  40.74
RS1_ME_S3_1_MiFish.1.fq.gz     FASTQ   DNA     692,160   98,804,443       63    142.7      143  143  143  143        0  143   97.01   93.23  48.67
RS1_ME_S3_1_MiFish.2.fq.gz     FASTQ   DNA     692,160   98,556,771       63    142.4      143  142  142  143        0  142   97.18   93.82  43.67
RS1_ME_S3_2_MiFish.1.fq.gz     FASTQ   DNA     659,162   94,136,731       63    142.8      143  143  143  143        0  143   97.18   93.53  48.74
RS1_ME_S3_2_MiFish.2.fq.gz     FASTQ   DNA     659,162   93,857,017       95    142.4      143  142  142  143        0  142   97.34   94.15  43.84
RS1_ME_S3_3_MiFish.1.fq.gz     FASTQ   DNA     617,330   88,131,539       63    142.8      143  143  143  143        0  143   96.98   93.22  48.33
RS1_ME_S3_3_MiFish.2.fq.gz     FASTQ   DNA     617,330   87,965,938       63    142.5      143  142  142  143        0  142   97.17   93.88  43.41
RS1_ME_S3_4_MiFish.1.fq.gz     FASTQ   DNA     474,731   67,852,019      114    142.9      143  143  143  143        0  143   96.57   92.63  50.82
RS1_ME_S3_4_MiFish.2.fq.gz     FASTQ   DNA     474,731   67,853,793      114    142.9      143  143  143  143        0  143   97.07   93.55  43.39
RS1_ME_S3_5_MiFish.1.fq.gz     FASTQ   DNA     514,660   73,545,375      113    142.9      143  143  143  143        0  143   97.21   93.59  47.28
RS1_ME_S3_5_MiFish.2.fq.gz     FASTQ   DNA     514,660   73,521,423      113    142.9      143  143  143  143        0  143   96.91   92.92  41.31
RS1_ME_S3_WC_MiFish.1.fq.gz    FASTQ   DNA     208,938   29,833,698      137    142.8      143  143  143  143        0  143   96.23   91.73  45.54
RS1_ME_S3_WC_MiFish.2.fq.gz    FASTQ   DNA     208,938   29,846,636      138    142.8      143  143  143  143        0  143   96.65   92.21  40.17
RS1_ME_S4_1(2)_MiFish.1.fq.gz  FASTQ   DNA     962,002  137,269,291       59    142.7      143  143  143  143        0  143   97.01   93.35  48.35
RS1_ME_S4_1(2)_MiFish.2.fq.gz  FASTQ   DNA     962,002  137,179,473       59    142.6      143  142  143  143        0  143   96.87   93.14   43.4
RS1_ME_S4_1_MiFish.1.fq.gz     FASTQ   DNA     711,013  101,485,446       59    142.7      143  143  143  143        0  143   97.03   93.41  48.34
RS1_ME_S4_1_MiFish.2.fq.gz     FASTQ   DNA     711,013  101,350,322       59    142.5      143  142  143  143        0  143   97.04   93.53  43.68
RS1_ME_S4_2_MiFish.1.fq.gz     FASTQ   DNA     737,999  105,352,070       59    142.8      143  143  143  143        0  143   97.08   93.46  48.56
